column,method,mae_mean,mae_std,rmse_mean,rmse_std,mse_mean,mse_std,r2_mean,r2_std,mape_mean,mape_std,median_absolute_error_mean,median_absolute_error_std,bias_mean,bias_std,percentage_bias_mean,percentage_bias_std,variance_distortion_mean,variance_distortion_std,std_distortion_mean,std_distortion_std,ks_statistic_mean,ks_statistic_std,wasserstein_distance_mean,wasserstein_distance_std,correlation_preservation_mean,correlation_preservation_std,distribution_similarity_mean,distribution_similarity_std,runtime_seconds_mean,runtime_seconds_std,final_score,rank,recommended_method
available_beds,forward_fill,3.606481481481482,0.23963063140210802,4.760190197489994,0.3869070766461508,22.73425925925926,3.6835025471810345,0.41761695024803946,0.10709845842531761,53.43680658071784,4.668864653151379,3.0,0.0,-0.0398148148148148,0.5879461939865923,-0.35994410013768574,6.440553389303835,0.13385268826289903,0.021442632384085683,0.06759655820479765,0.014021807958460432,0.04259259259259257,0.015713484026367745,0.47129629629629577,0.06678230711206304,0.7118361779721349,0.027774208297810514,0.9574074074074075,0.015713484026367786,0.02967124999850057,0.0014306891474941362,61.136114144751716,9.0,No
available_beds,hospital_median,5.217592592592593,0.07202013512085159,6.19136217877827,0.05086512465833399,38.334259259259255,0.6298488180569125,0.01993408674541647,0.0056589267613596445,114.3730615565656,5.566702517459936,5.0,0.0,-0.11388888888888889,0.2343928033933185,-1.21893397344674,2.5419730342916282,0.979235254076544,0.0008268649265397665,0.8559145063938112,0.00286935523975093,0.437037037037037,0.0,4.449074074074074,0.11130384518677108,0.14500956260173228,0.02431365646808173,0.5629629629629629,1.1102230246251565e-16,0.017016999998304527,0.00019827273859676634,37.10979851986862,11.0,No
available_beds,hybrid,9.417744372288698e-13,1.1055246516280913e-14,1.2190282043387666e-12,3.780582695709612e-14,1.4867444032493524e-24,9.217273869810207e-26,1.0,0.0,1.8273937530254567e-11,8.674609324084424e-13,7.717437799925619e-13,3.615137886119392e-14,-1.286096026879061e-14,2.063058816986336e-14,-1.384124114994916e-13,2.229951148244005e-13,9.631241848705002e-14,4.669094848340912e-15,4.813039457656124e-14,2.2773882303502066e-15,0.05277777777777776,0.0013094570021973317,9.417744372288698e-13,1.1055246516281272e-14,0.9999999999999998,2.7194799110210365e-16,0.9472222222222222,0.001309457002197371,3.223681799998303,0.29800506176579894,80.12103606944281,2.0,No
available_beds,iterative,9.417744372288698e-13,1.1055246516280913e-14,1.2190282043387666e-12,3.780582695709612e-14,1.4867444032493524e-24,9.217273869810207e-26,1.0,0.0,1.8273937530254567e-11,8.674609324084424e-13,7.717437799925619e-13,3.615137886119392e-14,-1.286096026879061e-14,2.063058816986336e-14,-1.384124114994916e-13,2.229951148244005e-13,9.631241848705002e-14,4.669094848340912e-15,4.813039457656124e-14,2.2773882303502066e-15,0.05277777777777776,0.0013094570021973317,9.417744372288698e-13,1.1055246516281272e-14,0.9999999999999998,2.7194799110210365e-16,0.9472222222222222,0.001309457002197371,3.1844488000024285,0.2926770121716755,80.19418216147568,1.0,Yes
available_beds,knn,1.0950415997831942,0.017730440986712382,1.442206496073568,0.02349302963007795,2.0802355385373987,0.06776359988989437,0.9468255679493038,0.0005517007784481562,18.31642554333917,0.06968292683515391,0.8575551113388808,0.0811267027956764,-0.05951777615078064,0.0695866575371863,-0.6439292251207039,0.7479372884842596,0.1584423891186144,0.0035711408054744866,0.08263654050493532,0.0019464154398243282,0.06759259259259259,0.003928371006591917,0.5131881065345505,0.009438909865960698,0.9748225608866152,6.51847975895143e-05,0.9324074074074074,0.003928371006591917,2.7147151499957545,0.14878368133206216,72.8945782109421,3.0,No
available_beds,linear_interpolation,3.094537037037037,0.0625483961382918,4.0302026353555345,0.09652021547838736,16.24719135802469,0.7779920535721622,0.584322478239484,0.029118578937088423,47.75180938823995,3.4786070826190483,2.5,0.0,0.09074074074074073,0.3810519876394172,1.0454541327266784,4.204656195782214,0.15311388358436614,0.029486403824804313,0.07980558193718953,0.016021833653963948,0.06759259259259254,0.0065472850109865805,0.6293209876543213,0.0008729713347981557,0.7789079662573615,0.012376197379458893,0.9324074074074075,0.0065472850109865805,0.03926634999879752,0.00043437569507657423,64.22599425976554,5.0,No
available_beds,mean,5.268420591373268,0.09080356834125995,6.256778462490573,0.0669996125964615,39.14952120272993,0.8384034661775133,-0.0008537582357794893,0.0007888549754298871,118.2696520058127,5.375925125443447,4.9829218106995885,0.25316168709148046,0.062345679012346,0.24152206929417083,0.7156513194267926,2.6662999588543372,0.9999999997442901,5.677611339846399e-12,0.9999999984009562,1.7752917673359648e-11,0.5194444444444445,0.014404027024170414,5.268420591373266,0.09080356834125933,1.2420836022808505e-16,1.756571475946808e-16,0.4805555555555555,0.014404027024170414,0.00549210000099265,0.0013065919142608944,34.13603342145893,14.0,No
available_beds,median,5.261111111111111,0.09689981816260144,6.2570764592131045,0.07345593597382026,39.153703703703705,0.9192388155425097,-0.0009377612325656148,0.001275809749364711,116.01092929644489,4.919089252352503,5.0,0.0,-0.11666666666666667,0.2173698623647535,-1.25163852963221,2.3544699533702493,0.9999999997442901,5.677611339846399e-12,0.9999999984009563,1.7753192439583314e-11,0.48703703703703705,0.00523782800878919,5.261111111111111,0.0968998181626002,0.0,0.0,0.512962962962963,0.00523782800878917,0.006060950003302423,0.001581302891426219,34.85075798991956,13.0,No
available_beds,mode,9.116666666666667,0.21736986236475314,11.055759917277111,0.2185239356797704,122.2537037037037,4.831896338108066,-2.1247757689211215,0.05414519172027529,100.0,0.0,9.0,0.0,-9.116666666666667,0.21736986236475314,-100.0,0.0,0.9999999997442901,5.677611339846399e-12,0.9999999984009563,1.7753192439583314e-11,0.9333333333333333,0.0026189140043946634,9.116666666666667,0.2173698623647525,0.0,0.0,0.06666666666666665,0.0026189140043946634,0.006402999999409076,0.0005252389137777817,19.998301716026724,15.0,No
available_beds,polynomial_interpolation,3.9100880297959475,0.0643718585358833,5.127081337673731,0.17004127452197046,26.30142006064279,1.7436308904717015,0.326951833654679,0.05951933458604257,60.440556670137454,3.8046871877840918,2.9736348696028485,0.01016810068543245,0.08275723469578238,0.37920108660270974,0.9576166787080994,4.182259488035094,0.09030983329560724,0.08654876571300073,0.04376739547022191,0.04145979552791227,0.055555555555555525,0.007856742013183912,0.4999974462865889,0.14346100274507878,0.6801532634734717,0.013278328231443906,0.9444444444444444,0.00785674201318395,0.049840100000437815,0.0010277090010438305,59.108319960961374,10.0,No
available_beds,rolling_median,2.758796296296296,0.01767766952966347,3.6235898382562866,0.051179039630334225,13.131712962962961,0.3709036958723875,0.6641038901471177,0.016940075318063633,42.35057286155247,0.3339029833624291,2.0,0.0,-0.09861111111111112,0.3005203820042827,-1.0426558377880428,3.271524268132483,0.22579890926553348,0.020402148646670483,0.1201512180042074,0.01159412221945057,0.08055555555555555,0.0065472850109865015,0.7634259259259262,0.05172355158679363,0.8182107581251792,0.009658030603929495,0.9194444444444445,0.0065472850109865414,0.03044814999884693,3.0476307956067152e-05,65.99906326746452,4.0,No
available_beds,seasonal,5.225925925925926,0.10737547418017948,6.250073569225053,0.10098413531752413,39.068518518518516,1.2623165501182068,0.001337901193908475,0.010097009892583702,115.34310691828215,4.312177337171133,5.0,0.0,-0.12222222222222223,0.2435590024086997,-1.3091686670210623,2.6403648732622327,0.9755668020319205,0.0012864082174327573,0.8437158708366338,0.004115607364736438,0.4277777777777778,0.013094570021973142,4.622222222222222,0.10737547418017916,0.08565726373991901,0.02937363462620268,0.5722222222222222,0.013094570021973161,0.0185657500041998,0.002105410441173923,36.60089129968894,12.0,No
available_beds,time_interpolation,3.094537037037037,0.0625483961382918,4.0302026353555345,0.09652021547838736,16.24719135802469,0.7779920535721622,0.584322478239484,0.029118578937088423,47.75180938823995,3.4786070826190483,2.5,0.0,0.09074074074074073,0.3810519876394172,1.0454541327266784,4.204656195782214,0.15311388358436614,0.029486403824804313,0.07980558193718953,0.016021833653963948,0.06759259259259254,0.0065472850109865805,0.6293209876543213,0.0008729713347981557,0.7789079662573615,0.012376197379458893,0.9324074074074075,0.0065472850109865805,0.08836365000388469,0.007018388358280841,64.13445714496129,6.0,No
